tóro;toro;Substantivo;Normal;;
túke;coscorrón, golpe en la cabeza;Substantivo;Normal;;
túky;palpitación;Substantivo;Normal;;
túna;cactus, chumbera, nopal;Substantivo;Normal;;
túva;progenitor, padre, papai;Substantivo;Normal;;
tü;pique, nigua;Substantivo;Normal;;
tü'o;sacar pique;Verbo;Normal;;
týra;pan, que acompanha a comida, mandioca;Substantivo;Normal;;
tĩ;tener verguenza, nariz, pico, hocico;Verbo;Normal;;
tĩchaʼĩ;mueca;Substantivo;Normal;;
tĩgua;nasal;Adjetivo;Normal;;
tĩguasu;nariz grande, narigón;Substantivo;Normal;;
tĩguaʼa;picado de gorgojo;Adjetivo;Normal;;
tĩkarapä;nariz corva;Substantivo;Normal;;
tĩkutu;topetarse;Verbo;Normal;;
tĩmbe;romo;Adjetivo;Normal;;
tĩmbu;bufar;Verbo;Normal;;
tĩnguára;fosas nasales;Substantivo;Normal;;
tĩpa'ä;constipación, estar resfriado, constipación;Substantivo;Normal;;
tĩpaʼã;tener las fosas nasales obstruidas;Verbo;Normal;;
tĩroʼysã;delator;Substantivo;Normal;;
tĩsyry;resfriarse, moco, resfrío, fluxo de la nariz;Verbo;Normal;;
tĩsẽ;asomarse;Verbo;Normal;;
tĩʼatã;desfachatado. orgulloso;Adjetivo;Normal;;
tũʼo;sacar piques;Verbo;Normal;;
tẽra;o;Advérbio / Preposição / Conjunção;Normal;;
uha;comedor;Substantivo;Normal;;
uhéi;sed;Substantivo;Normal;;
umi;aquellos;Adjetivo;Normal;;
umichagua;tales;Adjetivo;Normal;;
umícha;como aquéllos;Adjetivo;Normal;;
umíva;esos, aquelas;Pronome;Normal;;
upe;ese;Adjetivo;Normal;;
upeaja;entretanto, en ese ínterin;Advérbio / Preposição / Conjunção;Normal;;
upearä;para eso;Advérbio / Preposição / Conjunção;Normal;;
upeichagua;de esa clase o calidad;Adjetivo;Normal;;
upeichaite;exactamente, asimismo;Advérbio / Preposição / Conjunção;Normal;;
upeigua;futuro;Adjetivo;Normal;;
upekuévo;mientras tanto;Advérbio / Preposição / Conjunção;Normal;;
upepete;ahí mismo;Adjetivo;Normal;;
upepeve;hasta allá;Adjetivo;Normal;;
uperire;después, ulteriormente;Advérbio / Preposição / Conjunção;Normal;;
uperiregua;sucesivo;Adjetivo;Normal;;
upeve;más allá;Adjetivo;Normal;;
upy;víveres, comida, comestible;Substantivo;Normal;;
upéi;después, luego;Adjetivo;Normal;;
upéicha;así, de ese modo, de esa maneira;Adjetivo;Normal;;
upéicharamo;si así es, si así fuera;Advérbio / Preposição / Conjunção;Normal;;
upéichavo;de consiguiente, luego;Advérbio / Preposição / Conjunção;Normal;;
upémaramo;y entonces;Advérbio / Preposição / Conjunção;Normal;;
upépe;allá, ahí, allí;Adjetivo;Normal;;
upéramo;entonces, en ese caso;Adjetivo;Normal;;
upérupi;por allá, por ahí, por allí;Adjetivo;Normal;;
upérõ;entonces;Adjetivo;Normal;;
upérö;entonces;Advérbio / Preposição / Conjunção;Normal;;
upéva;ese, esa, aquele;Pronome;Normal;;
upévagui;por eso;Advérbio / Preposição / Conjunção;Normal;;
upévare;por eso;Advérbio / Preposição / Conjunção;Normal;;
upévo;al propio tiempo;Adjetivo;Normal;;
uru;capataz, gallina silvestre, caporal;Substantivo;Normal;;
urugua;caracol de mar;Substantivo;Normal;;
urugua'y;río de caracoles;Substantivo;Normal;;
urukure'a;lechuza, mochuelo;Substantivo;Normal;;
urukureʼa;mochuelo;Substantivo;Normal;;
urumbe;tuna, nopal, chumbera;Substantivo;Normal;;
urunde'y;especie de árbol, urunde'y;Substantivo;Normal;;
urupe;seta;Substantivo;Normal;;
urutáu;urutau, pájaro fantasmal;Substantivo;Normal;;
urë;eructo fétido, eructar;Substantivo;Normal;;
urẽ;eructar desagradablemente;Verbo;Normal;;
use;hambre;Substantivo;Normal;;
uvei;pero, más bien, al contrario;Advérbio / Preposição / Conjunção;Normal;;
uvyru;ceroulas, calzoncillos;Substantivo;Normal;;
uñe;herpes circinado, herpes;Substantivo;Normal;;
uʼi;sobriedad;Substantivo;Normal;;
va;cambiar de casa;Verbo;Normal;;
vai;mal, feo, inservible, nocivo, malo;Adjetivo;Normal;;
vaicha;como si;Adjetivo;Normal;;
vaietépe;malamente;Adjetivo;Normal;;
vaiha;mal;Substantivo;Normal;;
vaihápe;a las malas;Adjetivo;Normal;;
vaikue;viejo y feo;Adjetivo;Normal;;
vairasa;pésimo;Adjetivo;Normal;;
vaivai;medianamente, más o menos, tosco;Adjetivo;Normal;;
vaive;peor;Adjetivo;Normal;;
vaka;vaca;Substantivo;Normal;;
vaka% reheguáva;vacuno;Adjetivo;Normal;;
vakachi;piña;Substantivo;Normal;;
vakame;toro;Substantivo;Normal;;
vakapi;suela;Substantivo;Normal;;
vakaratĩ;cuerno;Substantivo;Normal;;
vakaraʼy;ternero;Substantivo;Normal;;
vale;valer;Verbo;Normal;;
valíta;bolita, canica;Substantivo;Normal;;
vareʼa;tener hambre;Verbo;Normal;;
varróko;barroco;Substantivo;Normal;;
vatõpuku;sotana;Substantivo;Normal;;
vava;vacilar;Verbo;Normal;;
vaícha;más o menos feo/a;Adjetivo;Normal;;
vaícho;más o menos feo/a;Adjetivo;Normal;;
vaípe;malamente;Adjetivo;Normal;;
vaʼekue;anteriormente;Adjetivo;Normal;;
vaʼerã;que indica tiempo futuro obligatorio necesariamente;Adjetivo;Normal;;
vaʼỹva;inalterable;Adjetivo;Normal;;
ve;nombre de la letra v;Adjetivo;Normal;;
vela;escarchar;Verbo;Normal;;
vende;vender;Verbo;Normal;;
vera;brillar;Verbo;Normal;;
verapy;gloria;Substantivo;Normal;;
verdeʼo;militar;Adjetivo;Normal;;
veríha;ijada;Substantivo;Normal;;
veve;volar;Verbo;Normal;;
veveha;avión, aeroplano;Substantivo;Normal;;
vevehajere;helicóptero;Substantivo;Normal;;
vevikue;pulmón;Substantivo;Normal;;
vevúi;sobrenadar, liviano, ligero, fofo, leve;Verbo;Normal;;
vichea;dar un vistazo, averiguar, indagar, acechar;Verbo;Normal;;
vigóte;bigote;Substantivo;Normal;;
vira;repetir la comida, repetir, reiterar;Verbo;Normal;;
viravíra;hierba aromática medicinal;Substantivo;Normal;;
viru;plata, dinero, riquezas;Substantivo;Normal;;
virugua;pecuniario;Adjetivo;Normal;;
virumeʼẽ;desembolsar;Verbo;Normal;;
virumonoʼõ;lucro;Substantivo;Normal;;
viruporu;crédito;Substantivo;Normal;;
viruporukuaa;inversión;Substantivo;Normal;;
virureko;economía;Substantivo;Normal;;
virureroha;ganancioso;Adjetivo;Normal;;
viruróga;banco;Substantivo;Normal;;
virãi;rojizo;Adjetivo;Normal;;
viña;pero;Advérbio / Preposição / Conjunção;Normal;;
vo;partirse;Verbo;Normal;;
voi;pronto, temprano, claro, de veras;Adjetivo;Normal;;
voko;saco;Substantivo;Normal;;
vokói;luego, dentro de poco, de repente;Adjetivo;Normal;;
vokóike;de sopetón;Adjetivo;Normal;;
volu;entrometido, mirón, curioso;Adjetivo;Normal;;
volícho;almacén;Substantivo;Normal;;
vona;bolsita;Substantivo;Normal;;
vopyre;trozo, pedazo, tajada;Substantivo;Normal;;
vore;segmento, huella, parte, vore;Substantivo;Normal;;
vori;albóndigas de maíz, comida típica;Substantivo;Normal;;
vosa;bolsa, saco;Substantivo;Normal;;
votõ;botón;Substantivo;Normal;;
votõkua;ojal;Substantivo;Normal;;
vovo;puente;Substantivo;Normal;;
vríngo;y s. extranjero;Adjetivo;Normal;;
vu;hinchado (estar), fermentar, inflado, oler mal;Adjetivo;Normal;;
vuku;largo;Adjetivo;Normal;;
vuruháka;maleta;Substantivo;Normal;;
vutifárra;chorizo;Substantivo;Normal;;
vy'a;bienestar, alegría, felicidade, tory;Substantivo;Normal;;
vy'a'ŷ;desazón, inquietud, malestar, tristeza;Substantivo;Normal;;
vy'araity;paraíso, edén;Substantivo;Normal;;
vy'ave'ŷ;desconsuelo, desesperación, infortunio;Substantivo;Normal;;
vyrea;hacer el burro;Verbo;Normal;;
vyro;tonto, necio, sonso, cretino;Adjetivo;Normal;;
vyrorei;tontería;Substantivo;Normal;;
vyroreko;necedad;Substantivo;Normal;;
vyrésa;tontería;Substantivo;Normal;;
vyso;alargar;Verbo;Normal;;
vyvy;cosido, costura;Adjetivo;Normal;;
vyvyhara;descoser;Verbo;Normal;;
vyvypy;costura;Substantivo;Normal;;
vyʼa;alegrarse;Verbo;Normal;;
vyʼaha;recreación;Substantivo;Normal;;
vyʼapavẽ;felicidad;Substantivo;Normal;;
vyʼaraity;paraíso;Substantivo;Normal;;
vyʼarenda;parque;Substantivo;Normal;;
vyʼaʼỹ;aflicción;Substantivo;Normal;;
vyʼaʼỹva;descontento;Adjetivo;Normal;;
váiro;feo;Adjetivo;Normal;;
váka;compartiendo ganancias y pérdidas;Adjetivo;Normal;;
válle;campesino;Adjetivo;Normal;;
vã;eludir;Verbo;Normal;;
vícho;bicho;Substantivo;Normal;;
vúrro;asno;Substantivo;Normal;;
výro;tonto;Adjetivo;Normal;;
výroicha;tontamente;Adjetivo;Normal;;
y'u;beber agua, tomar;Verbo;Normal;;
y'uhéi;sed de agua, sed;Substantivo;Normal;;
yakã;arroyo;Substantivo;Normal;;
yapeno;onda;Substantivo;Normal;;
yapo;pantano;Substantivo;Normal;;
yatã;hielo;Substantivo;Normal;;
yga;bote, canoa, barco, lancha;Substantivo;Normal;;
ygagua;naval;Adjetivo;Normal;;
ygaguahẽha;puerto;Substantivo;Normal;;
ygajára;naviero;Substantivo;Normal;;
ygakororõ;lancha;Substantivo;Normal;;
ygamýi;motonave, barco a motor;Substantivo;Normal;;
ygapaʼã;varar;Verbo;Normal;;
ygape;balsa;Substantivo;Normal;;
ygapykúi;remar;Verbo;Normal;;
ygapytaha;muelle;Substantivo;Normal;;
ygapóra;navegante;Substantivo;Normal;;
ygarape;ruta;Substantivo;Normal;;
ygarata;barco, embarcación, navío, lancha;Substantivo;Normal;;
ygarupa;fondeadero, puerto, astillero, muelle;Substantivo;Normal;;
ygarusu;transatlántico, buque grande, barco;Substantivo;Normal;;
ygary;cedro;Substantivo;Normal;;
ygasa;vadear;Verbo;Normal;;
ygatĩ;proa;Substantivo;Normal;;
ygañapymi;naufragar;Verbo;Normal;;
ygaʼaty;flota;Substantivo;Normal;;
ygua;aguada, bebedero, recipiente de agua;Adjetivo;Normal;;
yguasu;mar;Substantivo;Normal;;
ygue;espiga, marlo, puño, mango;Substantivo;Normal;;
yguy;sumergido, debajo del agua, ahogarse, buzo;Adjetivo;Normal;;
yguýpe;bajo agua;Adjetivo;Normal;;
ygáu;musgo, alga, esponja;Substantivo;Normal;;
yjara;sacar agua;Verbo;Normal;;
yjere;bahía;Substantivo;Normal;;
yjoapy;ola;Substantivo;Normal;;
yke;costado;Adjetivo;Normal;;
ykegua;lindante;Adjetivo;Normal;;
ykeko;apoyar;Verbo;Normal;;
ykere;al lado de;Substantivo;Normal;;
ykeregua;limítrofe;Adjetivo;Normal;;
yketeĩ;unilateral;Adjetivo;Normal;;
ykeʼã;ladeado;Adjetivo;Normal;;
ykua;pozo;Substantivo;Normal;;
ykuarembe;brocal;Substantivo;Normal;;
ykuayvu;manantial;Substantivo;Normal;;
ykyrã;perfil;Substantivo;Normal;;
yképe;lindando;Adjetivo;Normal;;
ykére;lateralmente;Adjetivo;Normal;;
ykévo;de costado;Adjetivo;Normal;;
yma;antes;Adjetivo;Normal;;
ymaguare;antes;Adjetivo;Normal;;
ymaite;hace mucho tiempo;Adjetivo;Normal;;
ymave;antiguamente;Adjetivo;Normal;;
ymondoro;surcar;Verbo;Normal;;
ynambu;perdiz;Substantivo;Normal;;
ynoʼõ;laguna;Substantivo;Normal;;
ynoʼõngue;estanque;Substantivo;Normal;;
ypa;acabársele a uno el agua;Substantivo;Normal;;
ypajereta;lagunoso;Adjetivo;Normal;;
ypaka’a;gallineta de agua (ave);Substantivo;Normal;;
ypaʼi;tajamar;Substantivo;Normal;;
ypaʼũ;isla;Substantivo;Normal;;
ypaʼũmi;islote;Substantivo;Normal;;
ype;pato;Substantivo;Normal;;
ypegua;del agua;Adjetivo;Normal;;
ypekũ;pájaro carpintero;Substantivo;Normal;;
ypi;mustio;Adjetivo;Normal;;
ypuʼã;ola;Substantivo;Normal;;
ypy;linde;Substantivo;Normal;;
ypygua;originario;Adjetivo;Normal;;
ypyguare;originario;Adjetivo;Normal;;
ypykue;primitivo;Adjetivo;Normal;;
ypykueʼaty;tribu;Substantivo;Normal;;
ypypegua;original;Adjetivo;Normal;;
ypytũ;espeso;Adjetivo;Normal;;
ypóra;marinero;Substantivo;Normal;;
ypýkoto;inversamente;Adjetivo;Normal;;
ypýpe;primeramente;Adjetivo;Normal;;
yregua;fluvial;Adjetivo;Normal;;
yreikue;aguado;Adjetivo;Normal;;
yrembeʼy;margen;Substantivo;Normal;;
yrupe;cedazo;Substantivo;Normal;;
yrupẽ;colador;Substantivo;Normal;;
yrypyʼa;hielo;Substantivo;Normal;;
yrypyʼaveve;nieve;Substantivo;Normal;;
yryru;balde;Substantivo;Normal;;
yryvu;buitre;Substantivo;Normal;;
ysaja;forma;Substantivo;Normal;;
ysajaapy;triforme;Adjetivo;Normal;;
ysajakõi;biforme;Adjetivo;Normal;;
ysajateĩ;uniforme;Adjetivo;Normal;;
ysapu;arpa;Substantivo;Normal;;
ysapy;sereno;Substantivo;Normal;;
yso;oruga;Substantivo;Normal;;
ysoindy;luciérnaga;Substantivo;Normal;;
ysope;sanguijuela;Substantivo;Normal;;
ysy;goma;Substantivo;Normal;;
ysypo;liana;Substantivo;Normal;;
ysypoñeʼẽ;teléfono;Substantivo;Normal;;
ysyry;arroyo;Substantivo;Normal;;
ysyryguasu;río;Substantivo;Normal;;
ysyrysẽ;inundación;Substantivo;Normal;;
ysã;poste;Substantivo;Normal;;
ysẽ;inundación;Substantivo;Normal;;
ysẽha;desagüe;Substantivo;Normal;;
yta;saber nadar;Verbo;Normal;;
ytakugua;caldera;Substantivo;Normal;;
ytarã;natatorio;Adjetivo;Normal;;
ytororõ;cascada;Adjetivo;Normal;;
ytu;cascada;Substantivo;Normal;;
yty;basura;Substantivo;Normal;;
ytyapy;basurero;Substantivo;Normal;;
yuhéi;sed;Substantivo;Normal;;
yva;manzana, fruta, fruto;Substantivo;Normal;;
yvaaky;fruta verde;Substantivo;Normal;;
yvagakundahára;planeta;Substantivo;Normal;;
yvagapegua;celestial;Adjetivo;Normal;;
yvagapy;firmamento, universo, cielo;Substantivo;Normal;;
yvaju;fruto, fruta madura;Substantivo;Normal;;
yvakúi;fruta que se cae;Substantivo;Normal;;
yvapo;más allá;Adjetivo;Normal;;
yvaporoity;planta frutal;Substantivo;Normal;;
yvapovõ;árbol de frutas amarillas comestibles;Substantivo;Normal;;
yvapovö;árbol de frutas amarillas;Substantivo;Normal;;
yvapurü;árbol frutal;Substantivo;Normal;;
yvapurũ;árbol de frutas negras comestibles (jabuticaba);Substantivo;Normal;;
yvapurũchuʼa;uva;Substantivo;Normal;;
yvasaʼi;mora;Substantivo;Normal;;
yvate;arriba, alto, elevado, altura;Adjetivo;Normal;;
yvategua;aéreo;Adjetivo;Normal;;
yvatejoja;nivel;Substantivo;Normal;;
yvatekue;nivel;Substantivo;Normal;;
yvatete;cúspide;Substantivo;Normal;;
yvateve;superior;Adjetivo;Normal;;
yvatevogua;lo de arriba;Adjetivo;Normal;;
yvaty;huerto frutal;Substantivo;Normal;;
yvatyarö;fruta madura;Substantivo;Normal;;
yvemby;seto;Substantivo;Normal;;
yvi;recto;Adjetivo;Normal;;
yvope;algarrobo;Substantivo;Normal;;
yvoty;flor, florería;Substantivo;Normal;;
yvoty apesã;guirnalda de flores;Substantivo;Normal;;
yvotyja;jardinero;Substantivo;Normal;;
yvotykuru;capullo, pimpollo, doncella;Substantivo;Normal;;
yvotyma;ramillete, ramos de flores;Substantivo;Normal;;
yvotyrenda;florería;Substantivo;Normal;;
yvotyresay;néctar;Substantivo;Normal;;
yvotyrope;pétalo;Substantivo;Normal;;
yvotyropea;pétalos de flor;Substantivo;Normal;;
yvotyry;néctar;Substantivo;Normal;;
yvotyty;jardín, rosedal, huerto florido;Substantivo;Normal;;
yvotytyjára;jardinero;Substantivo;Normal;;
yvotyñemuha;florería, florista;Substantivo;Normal;;
yvotyñeʼẽ;poesía;Substantivo;Normal;;
yvu;manantial, fuente;Substantivo;Normal;;
yvuku;alto;Adjetivo;Normal;;
yvy;suelo;Substantivo;Normal;;
yvy akytã;terrón de tierra, gleba;Substantivo;Normal;;
yvy ape;litósfera, superficie terrestre;Substantivo;Normal;;
yvy apu’a;globo terráqueo;Substantivo;Normal;;
yvyakua;cabo;Substantivo;Normal;;
yvyanga;mapa;Substantivo;Normal;;
yvyapekuaa;geografía;Substantivo;Normal;;
yvyatatĩ;neblina;Substantivo;Normal;;
yvyatã;piso;Substantivo;Normal;;
yvygua;terrenal;Adjetivo;Normal;;
yvyguasu;latifundio;Substantivo;Normal;;
yvyguy;subterráneo, subsuelo;Adjetivo;Normal;;
yvyhevykói;zanja;Substantivo;Normal;;
yvyja;culebra;Substantivo;Normal;;
yvyjoso;apisonar;Verbo;Normal;;
yvyjoʼo;labrar;Verbo;Normal;;
yvyjygue;ladrillo;Substantivo;Normal;;
yvyjyva;istmo;Substantivo;Normal;;
yvyjára;dueño de la tierra;Substantivo;Normal;;
yvykarãi;escarbar la tierra;Verbo;Normal;;
yvykaräi;escarbar, arañar la tierra, trabajar;Verbo;Normal;;
yvyku'i;arena;Substantivo;Normal;;
yvyku'itimbo;polvareda, polvo;Substantivo;Normal;;
yvykua;zanja, cueva, caverna, fosa, gruta;Substantivo;Normal;;
yvykua pypuku;abismo;Substantivo;Normal;;
yvykua% pypuku;abismo;Substantivo;Normal;;
yvykuaa;geografía;Substantivo;Normal;;
yvykuapuku;túnel;Substantivo;Normal;;
yvykuapypuku;precipicio;Substantivo;Normal;;
yvykuʼi;arena;Substantivo;Normal;;
yvykuʼipasu;desierto;Substantivo;Normal;;
yvykuʼity;arenal;Substantivo;Normal;;
yvymarae'ÿ;paraíso, tierra sin mal;Substantivo;Normal;;
yvymarãe’ỹ;tierra sin mal, edén, paraíso guaraní;Substantivo;Normal;;
yvymboavevo;abonar;Verbo;Normal;;
yvymboja'o;lotear, repartir la tierra;Verbo;Normal;;
yvymoporãha;abono;Substantivo;Normal;;
yvypavẽ;copa;Substantivo;Normal;;
yvype;llano, llanura, pampa, meseta;Adjetivo;Normal;;
yvypegua;terrenal;Adjetivo;Normal;;
yvypevusu;llanura;Substantivo;Normal;;
yvyporã;fértil;Adjetivo;Normal;;
yvypuʼã;cuesta;Substantivo;Normal;;
yvypóra;humano, hombre, persona, ser humano;Adjetivo;Normal;;
yvypóra reko;humanidad;Substantivo;Normal;;
yvyra;madera, árbol, palo, garrote, madeira;Substantivo;Normal;;
yvyra akamby;horquilla, caliguaya;Substantivo;Normal;;
yvyra atä;quebracho;Substantivo;Normal;;
yvyra puku;garrocha, vara larga;Substantivo;Normal;;
yvyrahakua;estaca;Substantivo;Normal;;
yvyraja;juez;Substantivo;Normal;;
yvyrajere;carro, carreta;Substantivo;Normal;;
yvyrakamby;árbol de la leche;Substantivo;Normal;;
yvyrakarapä;arco;Substantivo;Normal;;
yvyraku'i;aserrín, serrín, astilla;Substantivo;Normal;;
yvyrakua;prisión, cepo, cárcel;Substantivo;Normal;;
yvyrakuʼi;astilla;Substantivo;Normal;;
yvyrakytï;aserrar, cortar madeira;Verbo;Normal;;
yvyrakytĩ;talar;Verbo;Normal;;
yvyramáta;tronco, árbol;Substantivo;Normal;;
yvyrape;tabla;Substantivo;Normal;;
yvyrapoty;flor del árbol;Substantivo;Normal;;
yvyrapuku;columna, sauce llorón;Substantivo;Normal;;
yvyrarakã;tallo;Substantivo;Normal;;
yvyrarakä;rama, ramaje;Substantivo;Normal;;
yvyrareity;desmontar;Verbo;Normal;;
yvyrarykue;savia;Substantivo;Normal;;
yvyrata;volcán, montaña de fuego;Substantivo;Normal;;
yvyraty;parque;Substantivo;Normal;;
yvyray;tronco;Substantivo;Normal;;
yvyrañemboʼy;poste;Substantivo;Normal;;
yvyraʼakua;estaca;Substantivo;Normal;;
yvyraʼi;cetro;Substantivo;Normal;;
yvyraʼãnga;mapa;Substantivo;Normal;;
yvyraʼãngahai;topografía;Substantivo;Normal;;
yvyrei;terraplén;Substantivo;Normal;;
yvyreja;elevarse;Verbo;Normal;;
yvyrekokuaa;geología;Substantivo;Normal;;
yvyrekomboʼe;geología;Substantivo;Normal;;
yvyrupigua;peatón, a pie, caminante, pedestre;Substantivo;Normal;;
yvyrusu;continente;Substantivo;Normal;;
yvyryrýi;terremoto, temblor de la tierra;Substantivo;Normal;;
yvysaʼy;marrón;Adjetivo;Normal;;
yvysoka;mazo;Substantivo;Normal;;
yvysusũ;pantano;Substantivo;Normal;;
yvytimbo;polvo;Substantivo;Normal;;
yvytu;ir viento en popa;Verbo;Normal;;
yvytu jepyvu;remolino de viento, tornado;Substantivo;Normal;;
yvytu pochy;borrasca, tempestad de viento;Substantivo;Normal;;
yvytu yvate;viento norte cálido;Substantivo;Normal;;
yvytujere;torbellino;Substantivo;Normal;;
yvytujokoha;parabrisas;Substantivo;Normal;;
yvytukangy;brisa;Substantivo;Normal;;
yvytupochy;tormenta;Substantivo;Normal;;
yvytuʼatã;vendaval;Substantivo;Normal;;
yvyty;cerro;Substantivo;Normal;;
yvytykua;gruta;Substantivo;Normal;;
yvytymi;loma;Substantivo;Normal;;
yvytypaʼũ;valle;Substantivo;Normal;;
yvytyrokái;edén, jardín paradisíaco;Substantivo;Normal;;
yvytyrusu;cordillera;Substantivo;Normal;;
yvytyrysyi;cordillera;Substantivo;Normal;;
yvytyrysýi;cordillera;Substantivo;Normal;;
yvytyty;serranía;Substantivo;Normal;;
yvytyʼã;ladera;Substantivo;Normal;;
yvytĩ;neblina;Substantivo;Normal;;
yvyvo;foso;Substantivo;Normal;;
yvyvore;hemisferio;Substantivo;Normal;;
yvyvovo;puente;Substantivo;Normal;;
yvyʼa;tubérculo;Substantivo;Normal;;
yvyʼapuʼa;planeta;Substantivo;Normal;;
yvyʼã;barranco;Substantivo;Normal;;
yvága;paraíso, cielo, la gloria, vida eterna;Substantivo;Normal;;
yvíra;planta textil;Substantivo;Normal;;
yvóra;mundo;Substantivo;Normal;;
yvýgotyo;hacia el sur;Adjetivo;Normal;;
yvýi;bajo;Adjetivo;Normal;;
yvýpe;abajo, en la tierra;Adjetivo;Normal;;
yvýre;al suelo, por tierra, por el suelo;Adjetivo;Normal;;
yvýrupi;a pie;Adjetivo;Normal;;
yñu;arrecife;Substantivo;Normal;;
yʼakã;naciente;Substantivo;Normal;;
yʼu;tomar;Verbo;Normal;;
yʼuha;jarro;Substantivo;Normal;;
yʼuhéi;estar sediento;Verbo;Normal;;
yʼupa;remanso;Substantivo;Normal;;
yʼỹ;sequedad;Substantivo;Normal;;
zafado;descarado, sinvergüenza, tie'y;Adjetivo;Normal;;
zafar;zafar, soltarse, hekyi;Verbo;Normal;;
zafarrancho;alboroto, desorden, sarambi;Substantivo;Normal;;
zafiro;zafiro;Substantivo;Normal;;
zafra;cosecha, zafra;Substantivo;Normal;;
zaga;atrás, zaga;Substantivo;Normal;;
zaguero;defensor, zaguero;Substantivo;Normal;;
zaguán;zaguán, entrada;Substantivo;Normal;;
zahareño;arisco, salvaje;Adjetivo;Normal;;
zaherir;reprender, criticar, ja'o;Verbo;Normal;;
zahorí;zahorí, adivino, avapaje;Substantivo;Normal;;
zalagarda;emboscada, trampa, ñuhä;Substantivo;Normal;;
zalamero;mimoso, cariñoso, mokunu'üha;Adjetivo;Normal;;
zalamería;mimos, zalamería, juruhe'ẽ;Substantivo;Normal;;
zalema;reverencia, saludo, akäity;Substantivo;Normal;;
zamacuco;tonto, necio, tavy;Adjetivo;Normal;;
zamacueca;baile alegre, zamacueca;Substantivo;Normal;;
zamarra;chaqueta de piel, zamarra;Substantivo;Normal;;
zamarragullón;mbigua, ave aquática;Substantivo;Normal;;
zamarrear;sacudir, zamarrear;Verbo;Normal;;
zambo;zambo, estevado, tetymañepä;Adjetivo;Normal;;
zambullidor;zambullidor, mergulhador;Substantivo;Normal;;
zambullir;zambullirse, hundirse, ñapymi;Verbo;Normal;;
zanca;pata, perna larga, kupy;Substantivo;Normal;;
zancada;paso largo, zancada;Substantivo;Normal;;
zancadilla;zancadilla, tropezón;Substantivo;Normal;;
zanco;zanco, tetymajoapy;Substantivo;Normal;;
zanja;zanja, canal, yvykua;Substantivo;Normal;;
zapallito;zapallito, kurapepë'i;Substantivo;Normal;;
zapallo;zapallo, andai;Substantivo;Normal;;
zoquete;pedaço de carne, tonto;Substantivo;Normal;;
zorro;zorro, aguara;Substantivo;Normal;;
zorzal;zorzal, pájaro;Substantivo;Normal;;
zozobrar;hundirse, peligrar, ñapymi;Verbo;Normal;;
zumo;zumo, suco, tykue;Substantivo;Normal;;
zurcir;zurcir, remendar;Verbo;Normal;;
zurdo;zurdo, zurda, asu;Adjetivo;Normal;;
zurubí;surubí, peixe;Substantivo;Normal;;
zutano;zutano, mengano, ma'ëra;Substantivo;Normal;;
zángano;vago, ocioso, ate'y;Adjetivo;Normal;;
ágotyo;hacia acá;Adjetivo;Normal;;
águi;desde aquí águĩgua;Adjetivo;Normal;;
águio;de este lado;Adjetivo;Normal;;
águĩ;cerca;Adjetivo;Normal;;
águĩgua;próximo, cercano, lugareño, vecino;Adjetivo;Normal;;
ágã;ahora;Adjetivo;Normal;;
ánga;alma;Substantivo;Normal;;
ápe;acá;Adjetivo;Normal;;
ápeo;hacia acá;Adjetivo;Normal;;
ára;día;Substantivo;Normal;;
ári;encima;Adjetivo;Normal;;
árupi;por aquí;Adjetivo;Normal;;
áva;cabello, cabellera, pelo;Substantivo;Normal;;
ãga;enseguida;Adjetivo;Normal;;
ãgagua;presente;Adjetivo;Normal;;
ãgaite;ipso facto;Adjetivo;Normal;;
ãgave;más tarde;Adjetivo;Normal;;
ãho;suspirar;Verbo;Normal;;
ãicha;así;Adjetivo;Normal;;
ãngaipa;pecado;Adjetivo;Normal;;
ãngakuaa;psicología;Substantivo;Normal;;
ãngue;fantasma;Substantivo;Normal;;
éu;eructar;Verbo;Normal;;
ñahana;gallineta silvestre;Substantivo;Normal;;
ñahatã;libélula;Substantivo;Normal;;
ñahatï;libélula, caballito del diablo;Substantivo;Normal;;
ñahatĩ;libélula;Substantivo;Normal;;
ñahaʼarõʼỹre;inesperadamente;Adjetivo;Normal;;
ñahániri;tampoco;Adjetivo;Normal;;
ñai'ü;arcilla, barro;Substantivo;Normal;;
ñaimoʼã;parecer;Verbo;Normal;;
ñaimoʼãʼỹ;impensado;Adjetivo;Normal;;
ñaimoʼãʼỹva;casual;Adjetivo;Normal;;
ñaimo’ã;parecer;Verbo;Normal;;
ñaiʼũ;barro;Substantivo;Normal;;
ñai’ũ morotĩ;greda blanca, caolín;Substantivo;Normal;;
ñakamby;ponerse o estar ahorcajadas, entreabrir las piernas, horqueta;Verbo;Normal;;
ñakarama;encaramarse, agarrarse, prenderse;Verbo;Normal;;
ñakarapu'ä;levantar la cabeza, reaccionar, recuperarse;Verbo;Normal;;
ñakatĩparo;revolcarse;Verbo;Normal;;
ñakurutõ;lechuza;Substantivo;Normal;;
ñakurutü;búho, mochuelo;Substantivo;Normal;;
ñakurutũ;lechuza;Substantivo;Normal;;
ñakyrã;chicharra;Substantivo;Normal;;
ñakyrä;cigarra, chicharra;Substantivo;Normal;;
ñakãguapy;recatado;Adjetivo;Normal;;
ñakãity;inclinar la cabeza;Verbo;Normal;;
ñakãjohéi;lavarse la cabeza;Verbo;Normal;;
